found_minima,found_saddles,bias_count,energy_calls_at_each_min,force_calls_at_each_min,run_id,seed,bias_std_dev_scale,bias_covariance,bias_height_fraction,bias_height,perturbation_size,optimizer
"[array([0.62349941, 0.02803776]), array([-0.05005797,  0.46670686]), array([-0.55822364,  1.44172583])]","[array([0.24899634, 0.29363547]), array([-0.83328332,  0.615519  ]), array([0.24899634, 0.29363547]), array([-0.83328332,  0.615519  ])]",118,"[101, 2377, 13652]","[101, 2377, 13652]",503,4,0.2,0.012100000000000003,0.1,3.8000000000000003,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001095,  0.46669413]), array([-0.55822362,  1.44172585])]","[array([ 1.04370766, -0.43444192]), array([1.23232745, 0.40485938]), array([ 1.04370766, -0.43444192]), array([1.23232745, 0.40485938])]",43,"[101, 1420, 5460]","[101, 1420, 5460]",482,3,0.2,0.012100000000000003,0.1,3.8000000000000003,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05003051,  0.46669908]), array([-0.55822363,  1.44172585])]","[array([0.00674782, 0.47899025]), array([0.30937785, 0.38454598]), array([0.00674782, 0.47899025]), array([0.30937785, 0.38454598])]",55,"[13, 490, 1037]","[13, 490, 1037]",552,3,0.2,0.012100000000000003,0.1,3.8000000000000003,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.0500615 ,  0.46670764]), array([-0.55822362,  1.44172586])]","[array([0.25327322, 0.3084965 ]), array([-0.83217741,  0.61093659]), array([0.25327322, 0.3084965 ]), array([-0.83217741,  0.61093659])]",138,"[101, 2566, 16273]","[101, 2566, 16273]",506,7,0.2,0.012100000000000003,0.1,3.8000000000000003,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001817,  0.46669598]), array([-0.55822363,  1.44172584])]","[array([0.09143587, 0.48531813]), array([-0.02550705,  0.11157305]), array([0.09143587, 0.48531813]), array([-0.02550705,  0.11157305])]",87,"[13, 389, 1966]","[13, 389, 1966]",553,4,0.2,0.012100000000000003,0.1,3.8000000000000003,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.0500261 ,  0.46669805]), array([-0.55822364,  1.44172584])]","[array([0.1952165, 0.4380084]), array([-0.48726768,  0.49795457]), array([0.1952165, 0.4380084]), array([-0.48726768,  0.49795457])]",53,"[13, 316, 1114]","[13, 316, 1114]",554,5,0.2,0.012100000000000003,0.1,3.8000000000000003,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001102,  0.46669415]), array([-0.55822364,  1.44172584])]","[array([-0.06487746,  0.46454023]), array([0.0266287 , 0.01394031]), array([-0.06487746,  0.46454023]), array([0.0266287 , 0.01394031])]",97,"[13, 249, 2267]","[13, 249, 2267]",555,6,0.2,0.012100000000000003,0.1,3.8000000000000003,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001323,  0.46669458]), array([-0.55822365,  1.44172584])]","[array([0.16460483, 0.33121389]), array([ 1.08910354, -0.40688105]), array([0.16460483, 0.33121389]), array([ 1.08910354, -0.40688105])]",142,"[101, 221, 19228]","[101, 221, 19228]",326,7,0.3333333333333333,0.03361111111111112,0.01,0.38,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001086,  0.46669411]), array([-0.55822363,  1.44172585])]","[array([-0.15650614,  0.42638714]), array([-0.5609772,  0.5027807]), array([-0.15650614,  0.42638714]), array([-0.5609772,  0.5027807])]",75,"[13, 265, 1563]","[13, 265, 1563]",556,7,0.2,0.012100000000000003,0.1,3.8000000000000003,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001935,  0.46669626]), array([-0.55822365,  1.44172583])]","[array([0.17602599, 0.25542653]), array([-0.8199196 ,  0.60845315]), array([0.17602599, 0.25542653]), array([-0.8199196 ,  0.60845315])]",93,"[101, 2618, 10743]","[101, 2618, 10743]",504,5,0.2,0.012100000000000003,0.1,3.8000000000000003,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002949,  0.46669895]), array([-0.55822363,  1.44172584])]","[array([-0.00539823,  0.46749574]), array([0.20573754, 0.36546414]), array([-0.00539823,  0.46749574]), array([0.20573754, 0.36546414])]",24,"[13, 255, 441]","[13, 255, 441]",557,8,0.2,0.012100000000000003,0.1,3.8000000000000003,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05002683,  0.46669824]), array([-0.55822363,  1.44172584])]","[array([0.21252521, 0.39110608]), array([0.18842783, 0.27110056]), array([0.21252521, 0.39110608]), array([0.18842783, 0.27110056])]",36,"[13, 420, 739]","[13, 420, 739]",558,9,0.2,0.012100000000000003,0.1,3.8000000000000003,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.0500212 ,  0.46669676]), array([-0.55822364,  1.44172583])]","[array([0.21859134, 0.2793978 ]), array([-0.82975495,  0.61532283]), array([0.21859134, 0.2793978 ]), array([-0.82975495,  0.61532283])]",151,"[101, 2702, 17729]","[101, 2702, 17729]",529,10,0.2,0.012100000000000003,0.1,3.8000000000000003,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002021,  0.4666965 ]), array([-0.55822363,  1.44172584])]","[array([0.11858352, 0.45751363]), array([-0.18697425,  0.47605052]), array([0.11858352, 0.45751363]), array([-0.18697425,  0.47605052])]",15,"[13, 145, 209]","[13, 145, 209]",530,1,0.2,0.012100000000000003,0.1,3.8000000000000003,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05002964,  0.466699  ]), array([-0.55822363,  1.44172584])]","[array([0.23532925, 0.39077566]), array([-0.18619304,  0.47545156]), array([0.23532925, 0.39077566]), array([-0.18619304,  0.47545156])]",30,"[13, 386, 454]","[13, 386, 454]",531,2,0.2,0.012100000000000003,0.1,3.8000000000000003,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.0500283 ,  0.46669866]), array([-0.55822363,  1.44172584])]","[array([-0.19417988,  0.38323732]), array([0.13121895, 0.19738932]), array([-0.19417988,  0.38323732]), array([0.13121895, 0.19738932])]",33,"[13, 421, 638]","[13, 421, 638]",532,3,0.2,0.012100000000000003,0.1,3.8000000000000003,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05005801,  0.46670686]), array([-0.55822363,  1.44172584])]","[array([0.3015014 , 0.23549123]), array([0.04107076, 0.4530341 ]), array([0.3015014 , 0.23549123]), array([0.04107076, 0.4530341 ])]",24,"[13, 334, 378]","[13, 334, 378]",533,4,0.2,0.012100000000000003,0.1,3.8000000000000003,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05002534,  0.46669787]), array([-0.55822363,  1.44172584])]","[array([0.24165888, 0.39995033]), array([0.21213331, 0.35033409]), array([0.24165888, 0.39995033]), array([0.21213331, 0.35033409])]",31,"[13, 264, 545]","[13, 264, 545]",534,5,0.2,0.012100000000000003,0.1,3.8000000000000003,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05002918,  0.46669887]), array([-0.55822363,  1.44172584])]","[array([0.15974994, 0.43288754]), array([-0.39013589,  0.46394827]), array([0.15974994, 0.43288754]), array([-0.39013589,  0.46394827])]",41,"[13, 400, 758]","[13, 400, 758]",535,6,0.2,0.012100000000000003,0.1,3.8000000000000003,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05007537,  0.46671144]), array([-0.55822363,  1.44172584])]","[array([-0.15356868,  0.38047336]), array([-0.51061505,  0.48769781]), array([-0.15356868,  0.38047336]), array([-0.51061505,  0.48769781])]",81,"[13, 1080, 2335]","[13, 1080, 2335]",559,10,0.2,0.012100000000000003,0.1,3.8000000000000003,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05002585,  0.46669797]), array([-0.55822363,  1.44172584])]","[array([0.18770421, 0.42567372]), array([0.22395413, 0.33954249]), array([0.18770421, 0.42567372]), array([0.22395413, 0.33954249])]",34,"[13, 407, 585]","[13, 407, 585]",536,7,0.2,0.012100000000000003,0.1,3.8000000000000003,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05002949,  0.46669895]), array([-0.55822362,  1.44172586])]","[array([0.23669652, 0.29021219]), array([-0.83089908,  0.60835233]), array([0.23669652, 0.29021219]), array([-0.83089908,  0.60835233])]",106,"[101, 1737, 12476]","[101, 1737, 12476]",507,8,0.2,0.012100000000000003,0.1,3.8000000000000003,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002948,  0.46669894]), array([-0.55822363,  1.44172584])]","[array([0.02316787, 0.4669867 ]), array([-0.48870425,  0.49758518]), array([0.02316787, 0.4669867 ]), array([-0.48870425,  0.49758518])]",29,"[13, 216, 446]","[13, 216, 446]",537,8,0.2,0.012100000000000003,0.1,3.8000000000000003,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001079,  0.4666941 ]), array([-0.55822365,  1.44172583])]","[array([0.42965194, 0.54274462]), array([-0.15892654,  0.95317067]), array([0.42965194, 0.54274462]), array([-0.15892654,  0.95317067])]",8,"[101, 241, 1035]","[101, 241, 1035]",560,1,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.55822364,  1.44172583]), array([-0.05001933,  0.46669626])]","[array([-0.08459114,  0.46430563]), array([-0.19409575,  0.47671833]), array([-0.08459114,  0.46430563]), array([-0.19409575,  0.47671833])]",119,"[13, 311, 2169]","[13, 311, 2169]",538,9,0.2,0.012100000000000003,0.1,3.8000000000000003,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05003751,  0.46670107]), array([-0.55822363,  1.44172584])]","[array([0.05433713, 0.46461212]), array([-0.27495808,  0.48701932]), array([0.05433713, 0.46461212]), array([-0.27495808,  0.48701932])]",27,"[13, 358, 421]","[13, 358, 421]",539,10,0.2,0.012100000000000003,0.1,3.8000000000000003,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05002846,  0.46669861]), array([-0.55822364,  1.44172583])]","[array([0.20876613, 0.30232549]), array([-0.83145886,  0.61145252]), array([0.20876613, 0.30232549]), array([-0.83145886,  0.61145252])]",110,"[101, 3368, 12627]","[101, 3368, 12627]",508,9,0.2,0.012100000000000003,0.1,3.8000000000000003,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002026,  0.46669651]), array([-0.55822362,  1.44172586])]","[array([0.21504016, 0.29133734]), array([-0.86069437,  0.60976714]), array([0.21504016, 0.29133734]), array([-0.86069437,  0.60976714])]",112,"[101, 2474, 12777]","[101, 2474, 12777]",540,1,0.2,0.012100000000000003,0.1,3.8000000000000003,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002528,  0.46669783]), array([-0.55822362,  1.44172586])]","[array([0.22451703, 0.32663756]), array([-0.84226846,  0.61286853]), array([0.22451703, 0.32663756]), array([-0.84226846,  0.61286853])]",113,"[101, 2060, 13209]","[101, 2060, 13209]",505,6,0.2,0.012100000000000003,0.1,3.8000000000000003,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001083,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([ 1.12919142, -0.18823888]), array([ 0.8131015 , -0.48824806]), array([ 1.12919142, -0.18823888]), array([ 0.8131015 , -0.48824806])]",15,"[13, 24, 261]","[13, 24, 261]",575,6,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001083,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([0.16460483, 0.33121389]), array([ 0.99313901, -0.37922943]), array([0.16460483, 0.33121389]), array([ 0.99313901, -0.37922943])]",28,"[13, 26, 467]","[13, 26, 467]",576,7,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.55822363,  1.44172584]), array([-0.05001082,  0.4666941 ])]","[array([0.96629572, 0.45814319]), array([-0.85264882,  1.87330899]), array([0.96629572, 0.45814319]), array([-0.85264882,  1.87330899])]",10,"[13, 31, 161]","[13, 31, 161]",577,8,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822364,  1.44172584])]","[array([ 0.61715118, -0.5219256 ]), array([-0.48234333,  0.12671086]), array([ 0.61715118, -0.5219256 ]), array([-0.48234333,  0.12671086])]",7,"[13, 42, 105]","[13, 42, 105]",578,9,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001085,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([ 0.89446485, -0.45058289]), array([ 0.68843457, -0.51811554]), array([ 0.89446485, -0.45058289]), array([ 0.68843457, -0.51811554])]",14,"[13, 31, 244]","[13, 31, 244]",579,10,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001087,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([ 0.95846082, -0.40819709]), array([1.28226393, 0.31281408]), array([ 0.95846082, -0.40819709]), array([1.28226393, 0.31281408])]",95,"[101, 1412, 12286]","[101, 1412, 12286]",561,2,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002117,  0.46669676]), array([-0.55822365,  1.44172582])]","[array([0.2097554 , 0.29814598]), array([-0.83046107,  0.59983428]), array([0.2097554 , 0.29814598]), array([-0.83046107,  0.59983428])]",121,"[101, 2772, 14230]","[101, 2772, 14230]",509,10,0.2,0.012100000000000003,0.1,3.8000000000000003,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002019,  0.4666965 ]), array([-0.55822363,  1.44172584])]","[array([0.25653418, 0.24841562]), array([-0.19031957,  0.47233447]), array([0.25653418, 0.24841562]), array([-0.19031957,  0.47233447])]",15,"[13, 148, 211]","[13, 148, 211]",510,1,0.2,0.012100000000000003,0.1,3.8000000000000003,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05002969,  0.46669901]), array([-0.55822363,  1.44172584])]","[array([0.1996126 , 0.23644858]), array([-0.18871585,  0.47113415]), array([0.1996126 , 0.23644858]), array([-0.18871585,  0.47113415])]",30,"[13, 380, 443]","[13, 380, 443]",511,2,0.2,0.012100000000000003,0.1,3.8000000000000003,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.0500387 ,  0.46670136]), array([-0.55822363,  1.44172584])]","[array([0.17756786, 0.24439571]), array([-0.5521851 ,  0.57303592]), array([0.17756786, 0.24439571]), array([-0.5521851 ,  0.57303592])]",71,"[13, 422, 1470]","[13, 422, 1470]",512,3,0.2,0.012100000000000003,0.1,3.8000000000000003,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05005801,  0.46670686]), array([-0.55822363,  1.44172584])]","[array([0.30685138, 0.23541813]), array([0.0476206 , 0.45238624]), array([0.30685138, 0.23541813]), array([0.0476206 , 0.45238624])]",24,"[13, 312, 351]","[13, 312, 351]",513,4,0.2,0.012100000000000003,0.1,3.8000000000000003,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05003276,  0.46669843]), array([-0.55822363,  1.44172585])]","[array([ 1.0216588 , -0.35139484]), array([ 1.05967133, -0.41907552]), array([ 1.0216588 , -0.35139484]), array([ 1.05967133, -0.41907552])]",135,"[101, 1342, 17414]","[101, 1342, 17414]",327,8,0.3333333333333333,0.03361111111111112,0.01,0.38,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002642,  0.46669817]), array([-0.55822363,  1.44172584])]","[array([0.24863455, 0.39488306]), array([-0.19363523,  0.47915621]), array([0.24863455, 0.39488306]), array([-0.19363523,  0.47915621])]",24,"[13, 341, 407]","[13, 341, 407]",514,5,0.2,0.012100000000000003,0.1,3.8000000000000003,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05002918,  0.46669887]), array([-0.55822364,  1.44172584])]","[array([0.17785753, 0.47067401]), array([-0.46974549,  0.43527949]), array([0.17785753, 0.47067401]), array([-0.46974549,  0.43527949])]",65,"[13, 355, 1281]","[13, 355, 1281]",515,6,0.2,0.012100000000000003,0.1,3.8000000000000003,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05002586,  0.46669797]), array([-0.55822363,  1.44172584])]","[array([0.18920853, 0.24037957]), array([0.225178  , 0.35012485]), array([0.18920853, 0.24037957]), array([0.225178  , 0.35012485])]",33,"[13, 404, 550]","[13, 404, 550]",516,7,0.2,0.012100000000000003,0.1,3.8000000000000003,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.55822363,  1.44172584]), array([-0.05002948,  0.46669894])]","[array([0.0549361 , 0.46466456]), array([-0.13363378,  0.45356647]), array([0.0549361 , 0.46466456]), array([-0.13363378,  0.45356647])]",78,"[13, 206, 1224]","[13, 206, 1224]",517,8,0.2,0.012100000000000003,0.1,3.8000000000000003,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05002815,  0.46669854]), array([-0.55822363,  1.44172584])]","[array([0.18813985, 0.06027801]), array([-0.09696171,  0.53062343]), array([0.18813985, 0.06027801]), array([-0.09696171,  0.53062343])]",31,"[13, 455, 536]","[13, 455, 536]",518,9,0.2,0.012100000000000003,0.1,3.8000000000000003,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05004427,  0.46670298]), array([-0.55822363,  1.44172585])]","[array([0.25038626, 0.3109459 ]), array([-0.84254569,  0.61363465]), array([0.25038626, 0.3109459 ]), array([-0.84254569,  0.61363465])]",139,"[101, 2090, 15919]","[101, 2090, 15919]",541,2,0.2,0.012100000000000003,0.1,3.8000000000000003,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001311,  0.46669467]), array([-0.55822363,  1.44172584])]","[array([0.12849924, 0.47331565]), array([-0.19839893,  0.42900531]), array([0.12849924, 0.47331565]), array([-0.19839893,  0.42900531])]",26,"[13, 303, 418]","[13, 303, 418]",519,10,0.2,0.012100000000000003,0.1,3.8000000000000003,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05002547,  0.46669699]), array([-0.55822363,  1.44172585])]","[array([ 0.61715117, -0.5219256 ]), array([ 0.98169591, -0.38933595]), array([ 0.61715117, -0.5219256 ]), array([ 0.98169591, -0.38933595])]",73,"[101, 929, 9309]","[101, 929, 9309]",328,9,0.3333333333333333,0.03361111111111112,0.01,0.38,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001087,  0.46669411]), array([-0.55822364,  1.44172584])]","[array([1.1828901 , 0.27597951]), array([1.32400329, 0.27855877]), array([1.1828901 , 0.27597951]), array([1.32400329, 0.27855877])]",105,"[101, 2348, 15015]","[101, 2348, 15015]",562,3,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002053,  0.46669603]), array([-0.55822363,  1.44172585])]","[array([ 0.89446485, -0.45058289]), array([ 0.99600283, -0.37663142]), array([ 0.89446485, -0.45058289]), array([ 0.99600283, -0.37663142])]",64,"[101, 607, 8148]","[101, 607, 8148]",329,10,0.3333333333333333,0.03361111111111112,0.01,0.38,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001326,  0.46669458]), array([-0.55822363,  1.44172585])]","[array([0.42965194, 0.54274463]), array([ 0.2555282 , -0.38072947]), array([0.42965194, 0.54274463]), array([ 0.2555282 , -0.38072947])]",15,"[13, 30, 219]","[13, 30, 219]",330,1,0.3333333333333333,0.03361111111111112,0.01,0.38,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001087,  0.46669412]), array([-0.55822365,  1.44172583])]","[array([ 0.93782677, -0.42329171]), array([ 0.95860688, -0.48046256]), array([ 0.93782677, -0.42329171]), array([ 0.95860688, -0.48046256])]",41,"[101, 1578, 5472]","[101, 1578, 5472]",563,4,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001326,  0.46669459]), array([-0.55822363,  1.44172585])]","[array([ 0.5499111 , -0.51701706]), array([ 0.96736898, -0.40122741]), array([ 0.5499111 , -0.51701706]), array([ 0.96736898, -0.40122741])]",51,"[13, 26, 779]","[13, 26, 779]",331,2,0.3333333333333333,0.03361111111111112,0.01,0.38,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05002025,  0.46669651]), array([-0.55822365,  1.44172583])]","[array([0.21039673, 0.29101554]), array([-0.81775722,  0.61445738]), array([0.21039673, 0.29101554]), array([-0.81775722,  0.61445738])]",128,"[101, 2549, 14933]","[101, 2549, 14933]",520,1,0.2,0.012100000000000003,0.1,3.8000000000000003,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001812,  0.46669555]), array([-0.55822363,  1.44172584])]","[array([1.0107558 , 0.41859183]), array([1.04086244, 0.38624882]), array([1.0107558 , 0.41859183]), array([1.04086244, 0.38624882])]",18,"[13, 57, 248]","[13, 57, 248]",332,3,0.3333333333333333,0.03361111111111112,0.01,0.38,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001569,  0.46669507]), array([-0.55822363,  1.44172584])]","[array([1.12421713, 0.25559379]), array([ 0.95570384, -0.41031309]), array([1.12421713, 0.25559379]), array([ 0.95570384, -0.41031309])]",38,"[13, 40, 570]","[13, 40, 570]",333,4,0.3333333333333333,0.03361111111111112,0.01,0.38,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001325,  0.46669459]), array([-0.55822363,  1.44172585])]","[array([0.29353161, 0.46806191]), array([ 0.91553101, -0.43805022]), array([0.29353161, 0.46806191]), array([ 0.91553101, -0.43805022])]",54,"[13, 24, 861]","[13, 24, 861]",334,5,0.3333333333333333,0.03361111111111112,0.01,0.38,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001327,  0.46669458]), array([-0.55822363,  1.44172585])]","[array([ 1.12919142, -0.18823888]), array([ 0.81310248, -0.48824822]), array([ 1.12919142, -0.18823888]), array([ 0.81310248, -0.48824822])]",32,"[13, 24, 502]","[13, 24, 502]",335,6,0.3333333333333333,0.03361111111111112,0.01,0.38,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001326,  0.46669459]), array([-0.55822363,  1.44172584])]","[array([0.16460483, 0.33121389]), array([ 1.03300685, -0.33912747]), array([0.16460483, 0.33121389]), array([ 1.03300685, -0.33912747])]",27,"[13, 26, 405]","[13, 26, 405]",336,7,0.3333333333333333,0.03361111111111112,0.01,0.38,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.55822363,  1.44172584]), array([-0.05001326,  0.46669458])]","[array([0.96629572, 0.45814319]), array([-0.72528004,  1.96574126]), array([0.96629572, 0.45814319]), array([-0.72528004,  1.96574126])]",17,"[13, 31, 242]","[13, 31, 242]",337,8,0.3333333333333333,0.03361111111111112,0.01,0.38,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001569,  0.46669506]), array([-0.55822363,  1.44172584])]","[array([ 0.61715118, -0.5219256 ]), array([1.13071465, 0.24072877]), array([ 0.61715118, -0.5219256 ]), array([1.13071465, 0.24072877])]",12,"[13, 41, 180]","[13, 41, 180]",338,9,0.3333333333333333,0.03361111111111112,0.01,0.38,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001327,  0.46669459]), array([-0.55822364,  1.44172583])]","[array([ 0.89446485, -0.45058289]), array([ 1.02454481, -0.34835055]), array([ 0.89446485, -0.45058289]), array([ 1.02454481, -0.34835055])]",36,"[13, 31, 571]","[13, 31, 571]",339,10,0.3333333333333333,0.03361111111111112,0.01,0.38,0.55,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001086,  0.46669411]), array([-0.55822364,  1.44172584])]","[array([0.29353162, 0.46806191]), array([1.26765991, 0.30949041]), array([0.29353162, 0.46806191]), array([1.26765991, 0.30949041])]",57,"[101, 225, 7452]","[101, 225, 7452]",564,5,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05004737,  0.46670384]), array([-0.55822362,  1.44172586])]","[array([0.22873068, 0.29663459]), array([-0.86132926,  0.59411909]), array([0.22873068, 0.29663459]), array([-0.86132926,  0.59411909])]",141,"[101, 2606, 17054]","[101, 2606, 17054]",542,3,0.2,0.012100000000000003,0.1,3.8000000000000003,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.46669411]), array([-0.55822365,  1.44172582])]","[array([ 0.93917851, -0.42234731]), array([1.18800348, 0.37421162]), array([ 0.93917851, -0.42234731]), array([1.18800348, 0.37421162])]",55,"[101, 704, 6841]","[101, 704, 6841]",565,6,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.0500442 ,  0.46670298]), array([-0.55822362,  1.44172586])]","[array([0.21000942, 0.30257924]), array([-0.84851658,  0.63014021]), array([0.21000942, 0.30257924]), array([-0.84851658,  0.63014021])]",131,"[101, 2252, 15209]","[101, 2252, 15209]",521,2,0.2,0.012100000000000003,0.1,3.8000000000000003,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05006294,  0.4667082 ]), array([-0.55822363,  1.44172585])]","[array([0.16376319, 0.23420636]), array([-0.84022761,  0.61408467]), array([0.16376319, 0.23420636]), array([-0.84022761,  0.61408467])]",106,"[101, 2792, 12557]","[101, 2792, 12557]",543,4,0.2,0.012100000000000003,0.1,3.8000000000000003,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05004745,  0.46670385]), array([-0.55822362,  1.44172586])]","[array([0.2137419 , 0.31047495]), array([-0.85361119,  0.6219809 ]), array([0.2137419 , 0.31047495]), array([-0.85361119,  0.6219809 ])]",111,"[101, 2531, 12942]","[101, 2531, 12942]",522,3,0.2,0.012100000000000003,0.1,3.8000000000000003,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001079,  0.4666941 ]), array([-0.55822364,  1.44172584])]","[array([0.16460483, 0.33121389]), array([1.39612758, 0.14858869]), array([0.16460483, 0.33121389]), array([1.39612758, 0.14858869])]",125,"[101, 221, 15829]","[101, 221, 15829]",566,7,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001085,  0.46669411]), array([-0.55822364,  1.44172584])]","[array([ 1.02165881, -0.35139484]), array([-0.28736216,  1.00763272]), array([ 1.02165881, -0.35139484]), array([-0.28736216,  1.00763272])]",15,"[101, 1206, 1867]","[101, 1206, 1867]",567,8,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001079,  0.46669411]), array([-0.55822365,  1.44172583])]","[array([ 0.61715116, -0.5219256 ]), array([ 1.10027128, -0.3818656 ]), array([ 0.61715116, -0.5219256 ]), array([ 1.10027128, -0.3818656 ])]",40,"[101, 1269, 5383]","[101, 1269, 5383]",568,9,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001086,  0.46669411]), array([-0.55822365,  1.44172582])]","[array([ 0.89446485, -0.45058289]), array([ 0.68843514, -0.51811558]), array([ 0.89446485, -0.45058289]), array([ 0.68843514, -0.51811558])]",23,"[101, 596, 3054]","[101, 596, 3054]",569,10,0.2,0.012100000000000003,0.03333333333333333,1.2666666666666666,0.55,FIRE
